results,latitude,longitude,radius,station_id
"[{'distance': 916, 'location': {'address': '2321 Main St', 'country': 'CA', 'cross_street': 'btwn 7th & 8th', 'formatted_address': '2321 Main St (btwn 7th & 8th), Vancouver BC V5T 3C9', 'locality': 'Vancouver', 'postcode': 'V5T 3C9', 'region': 'BC'}, 'name': 'Fox Cabaret'}, {'distance': 819, 'location': {'address': '2610 Main St', 'country': 'CA', 'cross_street': '10th Ave.', 'formatted_address': '2610 Main St (10th Ave.), Vancouver BC V5T 3E6', 'locality': 'Vancouver', 'postcode': 'V5T 3E6', 'region': 'BC'}, 'name': 'Tocador'}, {'distance': 679, 'location': {'address': '317 Broadway E', 'country': 'CA', 'cross_street': 'Kingsway', 'formatted_address': '317 Broadway E (Kingsway), Vancouver BC V5T 1W5', 'locality': 'Vancouver', 'postcode': 'V5T 1W5', 'region': 'BC'}, 'name': 'The Black Lodge'}, {'distance': 921, 'location': {'address': '3032 Main St', 'country': 'CA', 'cross_street': '14th Ave', 'formatted_address': '3032 Main St (14th Ave), Vancouver BC V5T 3G5', 'locality': 'Vancouver', 'postcode': 'V5T 3G5', 'region': 'BC'}, 'name': ""Uncle Abe's""}, {'distance': 908, 'location': {'address': '2303 Main St', 'country': 'CA', 'cross_street': '', 'formatted_address': '2303 Main St, Vancouver BC V5T 3C9', 'locality': 'Vancouver', 'postcode': 'V5T 3C9', 'region': 'BC'}, 'name': 'Key Party'}]",49.26151,-123.089413,1000,0cee06d7d10f7d3162cea03d22b7beed
"[{'distance': 912, 'location': {'address': '2321 Main St', 'country': 'CA', 'cross_street': 'btwn 7th & 8th', 'formatted_address': '2321 Main St (btwn 7th & 8th), Vancouver BC V5T 3C9', 'locality': 'Vancouver', 'postcode': 'V5T 3C9', 'region': 'BC'}, 'name': 'Fox Cabaret'}, {'distance': 879, 'location': {'address': '2610 Main St', 'country': 'CA', 'cross_street': '10th Ave.', 'formatted_address': '2610 Main St (10th Ave.), Vancouver BC V5T 3E6', 'locality': 'Vancouver', 'postcode': 'V5T 3E6', 'region': 'BC'}, 'name': 'Tocador'}, {'distance': 703, 'location': {'address': '317 Broadway E', 'country': 'CA', 'cross_street': 'Kingsway', 'formatted_address': '317 Broadway E (Kingsway), Vancouver BC V5T 1W5', 'locality': 'Vancouver', 'postcode': 'V5T 1W5', 'region': 'BC'}, 'name': 'The Black Lodge'}, {'distance': 899, 'location': {'address': '2303 Main St', 'country': 'CA', 'cross_street': '', 'formatted_address': '2303 Main St, Vancouver BC V5T 3C9', 'locality': 'Vancouver', 'postcode': 'V5T 3C9', 'region': 'BC'}, 'name': 'Key Party'}]",49.263382,-123.088837,1000,f62bc2bfe9a0a563d5b6745ce6d962ba
"[{'distance': 972, 'location': {'address': '317 Broadway E', 'country': 'CA', 'cross_street': 'Kingsway', 'formatted_address': '317 Broadway E (Kingsway), Vancouver BC V5T 1W5', 'locality': 'Vancouver', 'postcode': 'V5T 1W5', 'region': 'BC'}, 'name': 'The Black Lodge'}]",49.261353,-123.085333,1000,1c8f7fd6535db12cc45cfc59aa9da058
"[{'distance': 981, 'location': {'address': '317 Broadway E', 'country': 'CA', 'cross_street': 'Kingsway', 'formatted_address': '317 Broadway E (Kingsway), Vancouver BC V5T 1W5', 'locality': 'Vancouver', 'postcode': 'V5T 1W5', 'region': 'BC'}, 'name': 'The Black Lodge'}]",49.264466,-123.085183,1000,17a3320a52bcc62161908967f8a06613
"[{'distance': 511, 'location': {'address': '1879 Powell St', 'country': 'CA', 'cross_street': '', 'formatted_address': '1879 Powell St, Vancouver BC V5L 1H8', 'locality': 'Vancouver', 'postcode': 'V5L 1H8', 'region': 'BC'}, 'name': 'Trans Am'}]",49.280197,-123.065859,1000,aed214941445e0345aa3254805a9e8b8
"[{'distance': 505, 'location': {'address': '1556 Commercial Dr', 'country': 'CA', 'cross_street': '', 'formatted_address': '1556 Commercial Dr, Vancouver BC V5L 3Y2', 'locality': 'Vancouver', 'postcode': 'V5L 3Y2', 'region': 'BC'}, 'name': 'Bar Corso'}]",49.266725,-123.065925,1000,d67640af1b3b3b3ce47169dbc9182470
[],49.261188,-123.066009,1000,b2c6aaf2b4fa8937bfe3941c038683aa
[],49.256857,-123.065646,1000,0a43242bee10cd33f539af2c1bf5ecbf
"[{'distance': 110, 'location': {'address': '1879 Powell St', 'country': 'CA', 'cross_street': '', 'formatted_address': '1879 Powell St, Vancouver BC V5L 1H8', 'locality': 'Vancouver', 'postcode': 'V5L 1H8', 'region': 'BC'}, 'name': 'Trans Am'}]",49.283986,-123.065264,1000,198810b9b0af5d229d1b6fa12c620e06
[],49.257985,-123.083366,1000,d02e2eaafda91425eddd24d8acd328ab
"[{'distance': 915, 'location': {'address': '2610 Main St', 'country': 'CA', 'cross_street': '10th Ave.', 'formatted_address': '2610 Main St (10th Ave.), Vancouver BC V5T 3E6', 'locality': 'Vancouver', 'postcode': 'V5T 3E6', 'region': 'BC'}, 'name': 'Tocador'}, {'distance': 834, 'location': {'address': '3032 Main St', 'country': 'CA', 'cross_street': '14th Ave', 'formatted_address': '3032 Main St (14th Ave), Vancouver BC V5T 3G5', 'locality': 'Vancouver', 'postcode': 'V5T 3G5', 'region': 'BC'}, 'name': ""Uncle Abe's""}, {'distance': 857, 'location': {'address': '317 Broadway E', 'country': 'CA', 'cross_street': 'Kingsway', 'formatted_address': '317 Broadway E (Kingsway), Vancouver BC V5T 1W5', 'locality': 'Vancouver', 'postcode': 'V5T 1W5', 'region': 'BC'}, 'name': 'The Black Lodge'}]",49.257939,-123.089531,1000,08c7a90bf297fde8c1f1156db13987d4
[],49.256496,-123.075426,1000,97005696a3dff3366a8410b817388990
"[{'distance': 355, 'location': {'address': '1879 Powell St', 'country': 'CA', 'cross_street': '', 'formatted_address': '1879 Powell St, Vancouver BC V5L 1H8', 'locality': 'Vancouver', 'postcode': 'V5L 1H8', 'region': 'BC'}, 'name': 'Trans Am'}]",49.283236,-123.070443,1000,c52e51e3288a00993bdf892fdc2c2c2c
"[{'distance': 837, 'location': {'address': '2321 Main St', 'country': 'CA', 'cross_street': 'btwn 7th & 8th', 'formatted_address': '2321 Main St (btwn 7th & 8th), Vancouver BC V5T 3C9', 'locality': 'Vancouver', 'postcode': 'V5T 3C9', 'region': 'BC'}, 'name': 'Fox Cabaret'}, {'distance': 944, 'location': {'address': '2610 Main St', 'country': 'CA', 'cross_street': '10th Ave.', 'formatted_address': '2610 Main St (10th Ave.), Vancouver BC V5T 3E6', 'locality': 'Vancouver', 'postcode': 'V5T 3E6', 'region': 'BC'}, 'name': 'Tocador'}, {'distance': 737, 'location': {'address': '317 Broadway E', 'country': 'CA', 'cross_street': 'Kingsway', 'formatted_address': '317 Broadway E (Kingsway), Vancouver BC V5T 1W5', 'locality': 'Vancouver', 'postcode': 'V5T 1W5', 'region': 'BC'}, 'name': 'The Black Lodge'}, {'distance': 818, 'location': {'address': '2303 Main St', 'country': 'CA', 'cross_street': '', 'formatted_address': '2303 Main St, Vancouver BC V5T 3C9', 'locality': 'Vancouver', 'postcode': 'V5T 3C9', 'region': 'BC'}, 'name': 'Key Party'}]",49.267266,-123.090786,1000,7d231a181d21056e4ba80c4d9939fe92
"[{'distance': 433, 'location': {'address': '2321 Main St', 'country': 'CA', 'cross_street': 'btwn 7th & 8th', 'formatted_address': '2321 Main St (btwn 7th & 8th), Vancouver BC V5T 3C9', 'locality': 'Vancouver', 'postcode': 'V5T 3C9', 'region': 'BC'}, 'name': 'Fox Cabaret'}, {'distance': 536, 'location': {'address': '2610 Main St', 'country': 'CA', 'cross_street': '10th Ave.', 'formatted_address': '2610 Main St (10th Ave.), Vancouver BC V5T 3E6', 'locality': 'Vancouver', 'postcode': 'V5T 3E6', 'region': 'BC'}, 'name': 'Tocador'}, {'distance': 331, 'location': {'address': '317 Broadway E', 'country': 'CA', 'cross_street': 'Kingsway', 'formatted_address': '317 Broadway E (Kingsway), Vancouver BC V5T 1W5', 'locality': 'Vancouver', 'postcode': 'V5T 1W5', 'region': 'BC'}, 'name': 'The Black Lodge'}, {'distance': 882, 'location': {'address': '3032 Main St', 'country': 'CA', 'cross_street': '14th Ave', 'formatted_address': '3032 Main St (14th Ave), Vancouver BC V5T 3G5', 'locality': 'Vancouver', 'postcode': 'V5T 3G5', 'region': 'BC'}, 'name': ""Uncle Abe's""}, {'distance': 416, 'location': {'address': '2303 Main St', 'country': 'CA', 'cross_street': '', 'formatted_address': '2303 Main St, Vancouver BC V5T 3C9', 'locality': 'Vancouver', 'postcode': 'V5T 3C9', 'region': 'BC'}, 'name': 'Key Party'}]",49.265242,-123.095577,1000,dcf3d5c9f1b3a46f0ef2eb2247931f89
"[{'distance': 774, 'location': {'address': '2321 Main St', 'country': 'CA', 'cross_street': 'btwn 7th & 8th', 'formatted_address': '2321 Main St (btwn 7th & 8th), Vancouver BC V5T 3C9', 'locality': 'Vancouver', 'postcode': 'V5T 3C9', 'region': 'BC'}, 'name': 'Fox Cabaret'}, {'distance': 815, 'location': {'address': '2610 Main St', 'country': 'CA', 'cross_street': '10th Ave.', 'formatted_address': '2610 Main St (10th Ave.), Vancouver BC V5T 3E6', 'locality': 'Vancouver', 'postcode': 'V5T 3E6', 'region': 'BC'}, 'name': 'Tocador'}, {'distance': 614, 'location': {'address': '317 Broadway E', 'country': 'CA', 'cross_street': 'Kingsway', 'formatted_address': '317 Broadway E (Kingsway), Vancouver BC V5T 1W5', 'locality': 'Vancouver', 'postcode': 'V5T 1W5', 'region': 'BC'}, 'name': 'The Black Lodge'}, {'distance': 757, 'location': {'address': '2303 Main St', 'country': 'CA', 'cross_street': '', 'formatted_address': '2303 Main St, Vancouver BC V5T 3C9', 'locality': 'Vancouver', 'postcode': 'V5T 3C9', 'region': 'BC'}, 'name': 'Key Party'}]",49.265213,-123.090785,1000,9bee3167f10c884044cea0d36afcd1ef
[],49.302577,-123.155616,1000,45a4c865db23e1cad0209afa5a799de0
"[{'distance': 326, 'location': {'address': '917 Main St', 'country': 'CA', 'cross_street': '', 'formatted_address': '917 Main St, Vancouver BC V6A 2V8', 'locality': 'Vancouver', 'postcode': 'V6A 2V8', 'region': 'BC'}, 'name': 'The Boxcar'}, {'distance': 464, 'location': {'address': '135 Keefer St', 'country': 'CA', 'cross_street': 'btwn Columbia & Main', 'formatted_address': '135 Keefer St (btwn Columbia & Main), Vancouver BC V6A 1X3', 'locality': 'Vancouver', 'postcode': 'V6A 1X3', 'region': 'BC'}, 'name': 'Keefer Bar'}, {'distance': 897, 'location': {'address': '1 Alexander St', 'country': 'CA', 'cross_street': 'at Carrall St', 'formatted_address': '1 Alexander St (at Carrall St), Vancouver BC V6A 1B2', 'locality': 'Vancouver', 'postcode': 'V6A 1B2', 'region': 'BC'}, 'name': 'Guilt & Co'}, {'distance': 365, 'location': {'address': '182 Keefer St', 'country': 'CA', 'cross_street': '', 'formatted_address': '182 Keefer St, Vancouver BC V6A 1X4', 'locality': 'Vancouver', 'postcode': 'V6A 1X4', 'region': 'BC'}, 'name': 'Bar Chickadee'}, {'distance': 890, 'location': {'address': '32 Water St', 'country': 'CA', 'cross_street': '', 'formatted_address': '32 Water St, Vancouver BC V6B 1A4', 'locality': 'Vancouver', 'postcode': 'V6B 1A4', 'region': 'BC'}, 'name': 'Ampersand Bistro and Bar'}]",49.277595,-123.09583,1000,fe0c57d04d6e682d284d501446095fc9
"[{'distance': 955, 'location': {'address': '917 Main St', 'country': 'CA', 'cross_street': '', 'formatted_address': '917 Main St, Vancouver BC V6A 2V8', 'locality': 'Vancouver', 'postcode': 'V6A 2V8', 'region': 'BC'}, 'name': 'The Boxcar'}, {'distance': 1014, 'location': {'address': '135 Keefer St', 'country': 'CA', 'cross_street': 'btwn Columbia & Main', 'formatted_address': '135 Keefer St (btwn Columbia & Main), Vancouver BC V6A 1X3', 'locality': 'Vancouver', 'postcode': 'V6A 1X3', 'region': 'BC'}, 'name': 'Keefer Bar'}, {'distance': 920, 'location': {'address': '182 Keefer St', 'country': 'CA', 'cross_street': '', 'formatted_address': '182 Keefer St, Vancouver BC V6A 1X4', 'locality': 'Vancouver', 'postcode': 'V6A 1X4', 'region': 'BC'}, 'name': 'Bar Chickadee'}]",49.279235,-123.087528,1000,b10d422b045805f1c350c47c983381e8
"[{'distance': 925, 'location': {'address': '917 Main St', 'country': 'CA', 'cross_street': '', 'formatted_address': '917 Main St, Vancouver BC V6A 2V8', 'locality': 'Vancouver', 'postcode': 'V6A 2V8', 'region': 'BC'}, 'name': 'The Boxcar'}, {'distance': 955, 'location': {'address': '182 Keefer St', 'country': 'CA', 'cross_street': '', 'formatted_address': '182 Keefer St, Vancouver BC V6A 1X4', 'locality': 'Vancouver', 'postcode': 'V6A 1X4', 'region': 'BC'}, 'name': 'Bar Chickadee'}]",49.277333,-123.087359,1000,4e8fdc99e77ba1b70d90e124a704d0c1
"[{'distance': 272, 'location': {'address': '1556 Commercial Dr', 'country': 'CA', 'cross_street': '', 'formatted_address': '1556 Commercial Dr, Vancouver BC V5L 3Y2', 'locality': 'Vancouver', 'postcode': 'V5L 3Y2', 'region': 'BC'}, 'name': 'Bar Corso'}]",49.273103,-123.069892,1000,b562f08327af465e4531e20226789489
"[{'distance': 388, 'location': {'address': '2321 Main St', 'country': 'CA', 'cross_street': 'btwn 7th & 8th', 'formatted_address': '2321 Main St (btwn 7th & 8th), Vancouver BC V5T 3C9', 'locality': 'Vancouver', 'postcode': 'V5T 3C9', 'region': 'BC'}, 'name': 'Fox Cabaret'}, {'distance': 251, 'location': {'address': '2610 Main St', 'country': 'CA', 'cross_street': '10th Ave.', 'formatted_address': '2610 Main St (10th Ave.), Vancouver BC V5T 3E6', 'locality': 'Vancouver', 'postcode': 'V5T 3E6', 'region': 'BC'}, 'name': 'Tocador'}, {'distance': 142, 'location': {'address': '317 Broadway E', 'country': 'CA', 'cross_street': 'Kingsway', 'formatted_address': '317 Broadway E (Kingsway), Vancouver BC V5T 1W5', 'locality': 'Vancouver', 'postcode': 'V5T 1W5', 'region': 'BC'}, 'name': 'The Black Lodge'}, {'distance': 506, 'location': {'address': '3032 Main St', 'country': 'CA', 'cross_street': '14th Ave', 'formatted_address': '3032 Main St (14th Ave), Vancouver BC V5T 3G5', 'locality': 'Vancouver', 'postcode': 'V5T 3G5', 'region': 'BC'}, 'name': ""Uncle Abe's""}, {'distance': 387, 'location': {'address': '2303 Main St', 'country': 'CA', 'cross_street': '', 'formatted_address': '2303 Main St, Vancouver BC V5T 3C9', 'locality': 'Vancouver', 'postcode': 'V5T 3C9', 'region': 'BC'}, 'name': 'Key Party'}]",49.261973,-123.09725,1000,4ac99b928a91d8ccb785c9d0b805adb6
"[{'distance': 936, 'location': {'address': '1026 Mainland St', 'country': 'CA', 'cross_street': '', 'formatted_address': '1026 Mainland St, Vancouver BC V6B 2T4', 'locality': 'Vancouver', 'postcode': 'V6B 2T4', 'region': 'BC'}, 'name': 'Bartholomew Bar'}, {'distance': 828, 'location': {'address': '1131 Mainland St', 'country': 'CA', 'cross_street': 'btwn Davie & Helmcken', 'formatted_address': '1131 Mainland St (btwn Davie & Helmcken), Vancouver BC V6B 5P2', 'locality': 'Vancouver', 'postcode': 'V6B 5P2', 'region': 'BC'}, 'name': 'The Distillery Bar + Kitchen'}, {'distance': 760, 'location': {'address': '1088 Burrard St', 'country': 'CA', 'cross_street': 'at Sheraton Wall Centre', 'formatted_address': '1088 Burrard St (at Sheraton Wall Centre), Vancouver BC V6Z 2R9', 'locality': 'Vancouver', 'postcode': 'V6Z 2R9', 'region': 'BC'}, 'name': 'Cafe One'}, {'distance': 802, 'location': {'address': '1120 Hamilton St', 'country': 'CA', 'cross_street': 'Helmcken Street', 'formatted_address': '1120 Hamilton St (Helmcken Street), Vancouver BC V6B 2S2', 'locality': 'Vancouver', 'postcode': 'V6B 2S2', 'region': 'BC'}, 'name': 'Hello Goodbye'}, {'distance': 881, 'location': {'address': '957 Granville St', 'country': 'CA', 'cross_street': 'btn Nelson and Smithe', 'formatted_address': '957 Granville St (btn Nelson and Smithe), Vancouver BC V6Z 1L3', 'locality': 'Vancouver', 'postcode': 'V6Z 1L3', 'region': 'BC'}, 'name': 'Granville Room'}, {'distance': 940, 'location': {'address': '921 Granville St', 'country': 'CA', 'cross_street': 'at Smithe St', 'formatted_address': '921 Granville St (at Smithe St), Vancouver BC V6Z 1L3', 'locality': 'Vancouver', 'postcode': 'V6Z 1L3', 'region': 'BC'}, 'name': 'Speakeasy on Granville'}]",49.275295,-123.132585,1000,99c81f71db35911c79a86a1c5edc5604
"[{'distance': 210, 'location': {'address': '900 Georgia St W', 'country': 'CA', 'cross_street': 'btwn Burrard & Hornby St', 'formatted_address': '900 Georgia St W (btwn Burrard & Hornby St), Vancouver BC V6C 2W6', 'locality': 'Vancouver', 'postcode': 'V6C 2W6', 'region': 'BC'}, 'name': 'Notch8 Restaurant'}, {'distance': 439, 'location': {'address': '915 Hastings St W', 'country': 'CA', 'cross_street': 'btwn Hornby & Burrard', 'formatted_address': '915 Hastings St W (btwn Hornby & Burrard), Vancouver BC V6C 1C6', 'locality': 'Vancouver', 'postcode': 'V6C 1C6', 'region': 'BC'}, 'name': 'The Vancouver Club'}, {'distance': 127, 'location': {'address': '655 Burrard St', 'country': 'CA', 'cross_street': 'btwn Dunsmuir & W Georgia', 'formatted_address': '655 Burrard St (btwn Dunsmuir & W Georgia), Vancouver BC V6C 2R7', 'locality': 'Vancouver', 'postcode': 'V6C 2R7', 'region': 'BC'}, 'name': 'Grain Tasting Bar'}, {'distance': 689, 'location': {'address': '1088 Burrard St', 'country': 'CA', 'cross_street': 'at Sheraton Wall Centre', 'formatted_address': '1088 Burrard St (at Sheraton Wall Centre), Vancouver BC V6Z 2R9', 'locality': 'Vancouver', 'postcode': 'V6Z 2R9', 'region': 'BC'}, 'name': 'Cafe One'}, {'distance': 696, 'location': {'address': '957 Granville St', 'country': 'CA', 'cross_street': 'btn Nelson and Smithe', 'formatted_address': '957 Granville St (btn Nelson and Smithe), Vancouver BC V6Z 1L3', 'locality': 'Vancouver', 'postcode': 'V6Z 1L3', 'region': 'BC'}, 'name': 'Granville Room'}, {'distance': 651, 'location': {'address': '921 Granville St', 'country': 'CA', 'cross_street': 'at Smithe St', 'formatted_address': '921 Granville St (at Smithe St), Vancouver BC V6Z 1L3', 'locality': 'Vancouver', 'postcode': 'V6Z 1L3', 'region': 'BC'}, 'name': 'Speakeasy on Granville'}]",49.285871,-123.12105,1000,e12234b6f1299d178f34bffaca92f043
"[{'distance': 593, 'location': {'address': '900 Georgia St W', 'country': 'CA', 'cross_street': 'btwn Burrard & Hornby St', 'formatted_address': '900 Georgia St W (btwn Burrard & Hornby St), Vancouver BC V6C 2W6', 'locality': 'Vancouver', 'postcode': 'V6C 2W6', 'region': 'BC'}, 'name': 'Notch8 Restaurant'}, {'distance': 999, 'location': {'address': '915 Hastings St W', 'country': 'CA', 'cross_street': 'btwn Hornby & Burrard', 'formatted_address': '915 Hastings St W (btwn Hornby & Burrard), Vancouver BC V6C 1C6', 'locality': 'Vancouver', 'postcode': 'V6C 1C6', 'region': 'BC'}, 'name': 'The Vancouver Club'}, {'distance': 627, 'location': {'address': '655 Burrard St', 'country': 'CA', 'cross_street': 'btwn Dunsmuir & W Georgia', 'formatted_address': '655 Burrard St (btwn Dunsmuir & W Georgia), Vancouver BC V6C 2R7', 'locality': 'Vancouver', 'postcode': 'V6C 2R7', 'region': 'BC'}, 'name': 'Grain Tasting Bar'}, {'distance': 537, 'location': {'address': '1088 Burrard St', 'country': 'CA', 'cross_street': 'at Sheraton Wall Centre', 'formatted_address': '1088 Burrard St (at Sheraton Wall Centre), Vancouver BC V6Z 2R9', 'locality': 'Vancouver', 'postcode': 'V6Z 2R9', 'region': 'BC'}, 'name': 'Cafe One'}, {'distance': 736, 'location': {'address': '957 Granville St', 'country': 'CA', 'cross_street': 'btn Nelson and Smithe', 'formatted_address': '957 Granville St (btn Nelson and Smithe), Vancouver BC V6Z 1L3', 'locality': 'Vancouver', 'postcode': 'V6Z 1L3', 'region': 'BC'}, 'name': 'Granville Room'}, {'distance': 733, 'location': {'address': '921 Granville St', 'country': 'CA', 'cross_street': 'at Smithe St', 'formatted_address': '921 Granville St (at Smithe St), Vancouver BC V6Z 1L3', 'locality': 'Vancouver', 'postcode': 'V6Z 1L3', 'region': 'BC'}, 'name': 'Speakeasy on Granville'}, {'distance': 893, 'location': {'address': '1725 Davie St', 'country': 'CA', 'cross_street': '', 'formatted_address': '1725 Davie St, Vancouver BC V6G 1W5', 'locality': 'Vancouver', 'postcode': 'V6G 1W5', 'region': 'BC'}, 'name': 'Arike'}]",49.284893,-123.128685,1000,5a34495280727a5b50b9aa41e14e9a16
"[{'distance': 817, 'location': {'address': '2321 Main St', 'country': 'CA', 'cross_street': 'btwn 7th & 8th', 'formatted_address': '2321 Main St (btwn 7th & 8th), Vancouver BC V5T 3C9', 'locality': 'Vancouver', 'postcode': 'V5T 3C9', 'region': 'BC'}, 'name': 'Fox Cabaret'}, {'distance': 897, 'location': {'address': '2610 Main St', 'country': 'CA', 'cross_street': '10th Ave.', 'formatted_address': '2610 Main St (10th Ave.), Vancouver BC V5T 3E6', 'locality': 'Vancouver', 'postcode': 'V5T 3E6', 'region': 'BC'}, 'name': 'Tocador'}, {'distance': 832, 'location': {'address': '2303 Main St', 'country': 'CA', 'cross_street': '', 'formatted_address': '2303 Main St, Vancouver BC V5T 3C9', 'locality': 'Vancouver', 'postcode': 'V5T 3C9', 'region': 'BC'}, 'name': 'Key Party'}]",49.263962,-123.112621,1000,9130f9aa3bb037a04c17e6f2630327e5
